clienteID,churn,genero,tercera_edad,tiene_pareja,tiene_dependientes,antiguedadContrato_Meses,telefono_suscripcion,telefono_lineas_multiples,internet_suscripcion,seguridadOnline_suscripcion,backupOnline_suscripcion,proteccionDispositivos_suscripcion,soporteTecnico_suscripcion,tvDigital_suscripcion,peliculasDigitales_suscripcion,tipo_contrato,factura_digital,metodo_pago,cargos_mensuales,cargos_totales,pago_automatico,tipo_servicio_internet,cargos_diarios,ambasSuscripciones
6857-VWJDT,True,F,False,False,False,1,True,True,True,False,False,False,False,True,True,MENSUAL,False,CHEQUE POSTAL,95.65,95.65,False,FIBRA OPTICA,3.1883333333333335,True
6859-QNXIQ,False,F,False,True,True,72,True,True,True,True,True,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,113.1,8248.5,True,FIBRA OPTICA,3.77,True
6859-RKMZJ,False,M,False,True,False,11,True,False,True,False,False,False,False,True,False,MENSUAL,True,TRANSFERENCIA BANCARIA,55.05,608.15,True,DSL,1.835,True
6860-YRJZP,False,M,True,False,False,9,True,True,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,74.05,678.45,False,FIBRA OPTICA,2.4683333333333333,True
6861-OKBCE,True,F,False,False,True,11,True,False,False,False,False,False,False,False,False,MENSUAL,False,TARJETA CREDITO,20.1,221.35,True,SIN SUSCRIPCIÓN A INTERNET,0.67,False
6861-XWTWQ,True,M,True,True,False,7,True,True,True,False,False,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,99.25,665.45,False,FIBRA OPTICA,3.308333333333333,True
6862-CQUMB,False,M,False,False,False,37,True,False,True,False,True,False,False,True,True,MENSUAL,True,TARJETA CREDITO,96.1,3646.8,True,FIBRA OPTICA,3.203333333333333,True
6865-JZNKO,False,F,False,False,False,30,True,False,True,True,True,False,False,False,False,MENSUAL,True,TRANSFERENCIA BANCARIA,55.3,1530.6,True,DSL,1.8433333333333333,True
6867-ACCZI,False,F,False,True,True,24,False,False,True,True,True,True,True,False,True,BIENAL,True,CHEQUE POSTAL,52.5,1208.15,False,DSL,1.75,False
6869-FGJJC,False,M,False,False,False,68,True,False,True,False,True,True,False,False,False,ANUAL,False,TARJETA CREDITO,79.6,5461.45,True,FIBRA OPTICA,2.6533333333333333,True
6870-ECSHE,False,F,False,False,False,2,True,False,False,False,False,False,False,False,False,ANUAL,False,CHEQUE POSTAL,20.45,34.8,False,SIN SUSCRIPCIÓN A INTERNET,0.6816666666666666,False
6870-ZWMNX,False,M,False,True,False,70,True,True,True,False,True,True,True,True,False,BIENAL,False,TARJETA CREDITO,76.1,5264.25,True,DSL,2.5366666666666666,True
6872-HXFNF,False,F,False,True,False,64,True,True,True,False,False,True,True,False,False,ANUAL,False,TRANSFERENCIA BANCARIA,58.35,3756.45,True,DSL,1.945,True
6873-UDNLD,False,M,False,False,False,40,True,False,True,True,False,True,False,False,True,MENSUAL,False,CHEQUE ELECTRONICO,67.45,2731.0,False,DSL,2.2483333333333335,True
6874-SGLHU,False,M,False,False,False,30,True,False,True,False,True,False,False,True,True,ANUAL,True,TRANSFERENCIA BANCARIA,97.0,3021.3,True,FIBRA OPTICA,3.2333333333333334,True
6876-ADESB,True,M,False,False,True,1,True,False,True,False,False,True,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,48.95,48.95,False,DSL,1.6316666666666668,True
6877-LGWXO,True,M,True,True,False,18,True,False,True,False,False,False,False,False,True,MENSUAL,False,CHEQUE ELECTRONICO,78.55,1422.65,False,FIBRA OPTICA,2.618333333333333,True
6877-TJMBR,True,M,False,True,False,1,True,False,True,False,False,False,True,True,False,MENSUAL,True,CHEQUE ELECTRONICO,84.8,84.8,False,FIBRA OPTICA,2.8266666666666667,True
6878-GGDWG,False,F,False,True,False,32,True,False,False,False,False,False,False,False,False,MENSUAL,False,TRANSFERENCIA BANCARIA,19.4,641.15,True,SIN SUSCRIPCIÓN A INTERNET,0.6466666666666666,False
6885-PKOAM,False,F,False,True,False,71,True,True,True,True,True,True,True,True,True,BIENAL,False,TARJETA CREDITO,85.75,6223.8,True,DSL,2.8583333333333334,True
6888-SBYAI,False,M,False,False,False,1,True,False,True,True,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,50.7,50.7,False,DSL,1.6900000000000002,True
6890-PFRQX,False,M,False,False,False,18,True,True,True,True,False,True,False,True,False,MENSUAL,False,CHEQUE POSTAL,69.5,1199.4,False,DSL,2.316666666666667,True
6891-JPYFF,False,F,False,True,True,48,True,True,True,True,True,False,False,True,True,MENSUAL,True,TARJETA CREDITO,105.25,4997.5,True,FIBRA OPTICA,3.5083333333333333,True
6892-BOGQE,False,F,False,True,False,71,True,False,False,False,False,False,False,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,20.9,1493.2,True,SIN SUSCRIPCIÓN A INTERNET,0.6966666666666667,False
6892-EZDTG,True,F,False,True,False,4,True,True,True,False,True,False,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,91.65,365.4,False,FIBRA OPTICA,3.055,True
6892-XPFPU,True,M,True,True,False,24,True,True,True,False,True,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,104.25,2433.9,False,FIBRA OPTICA,3.475,True
6893-ODYYE,False,M,False,False,False,50,True,False,True,True,True,True,True,False,False,ANUAL,True,TARJETA CREDITO,90.1,4549.45,True,FIBRA OPTICA,3.003333333333333,True
6894-LFHLY,True,M,True,False,False,1,True,True,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,75.75,75.75,False,FIBRA OPTICA,2.525,True
6895-ZJKIO,True,F,False,False,False,1,True,False,False,False,False,False,False,False,False,MENSUAL,False,TRANSFERENCIA BANCARIA,19.9,19.9,True,SIN SUSCRIPCIÓN A INTERNET,0.6633333333333333,False
6896-SRVYQ,False,M,True,False,False,44,True,False,True,False,False,True,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,73.85,3122.4,False,FIBRA OPTICA,2.4616666666666664,True
6897-RWMUB,False,M,False,True,True,61,True,False,True,True,True,True,True,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,68.05,4158.25,True,DSL,2.268333333333333,True
6897-UUBNU,False,M,False,False,False,29,True,False,True,False,True,False,True,True,False,MENSUAL,False,CHEQUE POSTAL,89.65,2623.65,False,FIBRA OPTICA,2.9883333333333337,True
6898-MDLZW,False,M,False,False,False,12,True,False,True,False,True,False,True,False,False,MENSUAL,True,CHEQUE POSTAL,53.75,648.65,False,DSL,1.7916666666666667,True
6898-RBTLU,False,F,False,True,True,49,True,True,True,False,True,False,True,True,True,BIENAL,False,TRANSFERENCIA BANCARIA,79.3,3902.45,True,DSL,2.643333333333333,True
6899-PPEEA,True,F,True,False,False,37,True,True,True,False,False,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,96.55,3580.3,False,FIBRA OPTICA,3.2183333333333333,True
6900-PXRMS,True,M,True,True,True,26,True,True,True,False,True,True,False,True,True,MENSUAL,False,CHEQUE ELECTRONICO,105.75,2710.25,False,FIBRA OPTICA,3.525,True
6900-RBKER,False,M,False,False,False,52,True,True,True,False,False,True,False,False,True,BIENAL,True,TARJETA CREDITO,89.45,4577.75,True,FIBRA OPTICA,2.981666666666667,True
6901-GOGZG,False,M,False,False,True,60,True,True,True,True,False,True,True,True,True,BIENAL,True,CHEQUE ELECTRONICO,84.95,4984.85,False,DSL,2.8316666666666666,True
6904-JLBGY,False,F,True,False,False,72,True,True,True,True,True,True,True,True,True,BIENAL,True,TARJETA CREDITO,117.35,8436.25,True,FIBRA OPTICA,3.9116666666666666,True
6905-NIQIN,True,M,False,False,False,1,True,False,True,False,True,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,50.65,50.65,False,DSL,1.6883333333333332,True
6906-ANDWJ,True,M,False,True,True,15,True,True,True,False,False,False,False,False,False,MENSUAL,True,TRANSFERENCIA BANCARIA,74.9,1107.25,True,FIBRA OPTICA,2.496666666666667,True
6906-MPARY,False,M,False,False,False,40,True,False,True,False,True,False,True,False,True,ANUAL,True,TARJETA CREDITO,89.6,3488.15,True,FIBRA OPTICA,2.9866666666666664,True
6907-CQGPN,False,M,False,False,False,29,False,False,True,False,True,False,True,False,False,MENSUAL,False,CHEQUE ELECTRONICO,34.3,1004.75,False,DSL,1.1433333333333333,False
6907-FLBER,False,M,False,False,False,1,True,True,True,False,True,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,54.3,54.3,False,DSL,1.8099999999999998,True
6907-NZZIJ,True,F,False,False,False,36,True,True,True,False,True,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,99.15,3615.6,False,FIBRA OPTICA,3.305,True
6908-VVYHM,False,M,False,True,False,65,True,True,True,False,True,False,False,False,True,MENSUAL,True,CHEQUE ELECTRONICO,90.65,5931.0,False,FIBRA OPTICA,3.021666666666667,True
6910-HADCM,True,F,False,False,False,1,True,False,True,False,False,True,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,76.35,76.35,False,FIBRA OPTICA,2.545,True
6916-HIJSE,False,F,False,False,False,65,True,False,True,True,True,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,84.85,5459.2,True,DSL,2.828333333333333,True
6917-FIJHC,False,F,False,True,False,72,True,True,False,False,False,False,False,False,False,BIENAL,True,CHEQUE POSTAL,26.0,1776.0,False,SIN SUSCRIPCIÓN A INTERNET,0.8666666666666667,False
6917-IAYHD,False,M,False,False,True,1,False,False,True,False,True,False,True,False,False,MENSUAL,False,CHEQUE POSTAL,33.6,33.6,False,DSL,1.12,False
6917-YACBP,False,F,True,False,False,59,True,True,True,True,True,True,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,89.75,5496.9,False,FIBRA OPTICA,2.9916666666666667,True
6918-UMQCG,False,F,False,False,False,5,True,False,True,False,False,False,False,True,False,MENSUAL,False,CHEQUE ELECTRONICO,80.2,384.25,False,FIBRA OPTICA,2.6733333333333333,True
6919-ELBGL,False,M,True,True,True,72,True,True,True,True,True,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,114.95,8196.4,True,FIBRA OPTICA,3.8316666666666666,True
6921-OZMFH,False,M,False,True,True,5,True,True,True,False,False,False,True,False,False,MENSUAL,True,CHEQUE POSTAL,55.7,259.4,False,DSL,1.8566666666666667,True
6922-NCEDI,False,M,False,False,True,56,True,False,False,False,False,False,False,False,False,ANUAL,True,CHEQUE POSTAL,21.2,1238.65,False,SIN SUSCRIPCIÓN A INTERNET,0.7066666666666667,False
6923-AQONU,False,M,False,True,True,23,True,False,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,20.9,454.0,False,SIN SUSCRIPCIÓN A INTERNET,0.6966666666666667,False
6923-EFPNL,True,M,False,False,False,4,True,True,True,False,False,False,False,False,False,MENSUAL,False,TARJETA CREDITO,51.75,201.1,True,DSL,1.725,True
6923-JHPMP,False,F,False,False,False,2,True,False,True,True,False,True,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,80.45,137.1,False,FIBRA OPTICA,2.6816666666666666,True
6924-TDGMT,False,M,False,True,False,11,True,False,False,False,False,False,False,False,False,ANUAL,True,CHEQUE POSTAL,20.55,184.95,False,SIN SUSCRIPCIÓN A INTERNET,0.685,False
6925-BAYGL,False,F,True,True,False,53,True,True,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,25.1,1275.6,True,SIN SUSCRIPCIÓN A INTERNET,0.8366666666666667,False
6927-WTFIV,True,M,True,False,False,20,True,False,True,False,False,False,False,False,False,MENSUAL,False,TARJETA CREDITO,71.3,1389.2,True,FIBRA OPTICA,2.3766666666666665,True
6928-ONTRW,False,F,False,True,True,72,True,False,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,19.7,1379.8,True,SIN SUSCRIPCIÓN A INTERNET,0.6566666666666666,False
6933-FHBZC,False,F,False,False,False,26,True,False,True,False,True,True,False,False,False,ANUAL,True,CHEQUE POSTAL,56.05,1553.2,False,DSL,1.8683333333333332,True
6933-VLYFX,False,M,False,True,True,31,False,False,True,True,False,True,True,True,True,ANUAL,False,CHEQUE ELECTRONICO,59.95,1848.8,False,DSL,1.9983333333333335,False
6937-GCDGQ,False,M,False,True,True,19,True,False,True,True,False,False,False,False,False,ANUAL,True,TRANSFERENCIA BANCARIA,48.95,955.6,True,DSL,1.6316666666666668,True
6941-KXRRV,False,F,True,True,False,48,True,False,True,False,True,False,False,False,True,ANUAL,True,TRANSFERENCIA BANCARIA,58.95,2789.7,True,DSL,1.965,True
6941-PMGEP,True,F,False,False,False,5,True,False,True,False,False,False,False,False,True,MENSUAL,True,CHEQUE ELECTRONICO,80.0,412.5,False,FIBRA OPTICA,2.6666666666666665,True
6942-LBFDP,False,F,False,False,False,2,True,False,False,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,20.55,33.6,False,SIN SUSCRIPCIÓN A INTERNET,0.685,False
6946-LMSQS,True,M,True,True,False,25,True,True,True,True,False,False,False,False,True,ANUAL,True,CHEQUE ELECTRONICO,89.05,2177.45,False,FIBRA OPTICA,2.9683333333333333,True
6950-TWMYB,False,M,False,True,True,54,True,False,True,False,True,False,True,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,79.95,4362.05,True,FIBRA OPTICA,2.665,True
6952-OMNWB,False,M,True,True,False,68,True,True,True,False,False,True,False,False,False,MENSUAL,True,TARJETA CREDITO,80.35,5589.3,True,FIBRA OPTICA,2.6783333333333332,True
6953-PBDIN,False,M,False,True,False,70,True,True,True,False,True,True,True,True,False,BIENAL,False,TRANSFERENCIA BANCARIA,72.95,5265.55,True,DSL,2.4316666666666666,True
6954-OOYZZ,False,M,False,True,False,18,True,False,True,False,False,False,False,False,False,MENSUAL,True,TRANSFERENCIA BANCARIA,44.35,768.05,True,DSL,1.4783333333333333,True
6956-SMUCM,True,F,False,False,False,3,True,False,True,True,False,True,False,True,True,MENSUAL,True,TARJETA CREDITO,99.0,287.4,True,FIBRA OPTICA,3.3,True
6959-GQEGV,False,M,False,False,False,45,True,False,True,True,False,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,75.95,3273.8,False,DSL,2.5316666666666667,True
6959-UWKHF,True,M,False,False,False,1,True,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,42.9,42.9,False,DSL,1.43,True
6960-HVYXR,True,F,False,False,False,1,True,True,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,76.0,76.0,False,FIBRA OPTICA,2.533333333333333,True
6961-MJKBO,False,M,False,False,False,47,True,False,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,20.45,943.0,True,SIN SUSCRIPCIÓN A INTERNET,0.6816666666666666,False
6961-VCPMC,True,M,True,True,False,46,True,False,True,False,False,False,False,False,True,MENSUAL,True,CHEQUE ELECTRONICO,80.4,3605.2,False,FIBRA OPTICA,2.68,True
6963-EZQEE,False,M,True,True,False,70,True,True,True,True,True,True,True,True,True,BIENAL,True,TARJETA CREDITO,88.55,6306.5,True,DSL,2.9516666666666667,True
6963-KQYQB,False,F,False,True,True,70,True,True,False,False,False,False,False,False,False,BIENAL,False,CHEQUE POSTAL,24.05,1764.75,False,SIN SUSCRIPCIÓN A INTERNET,0.8016666666666666,False
6967-PEJLL,False,M,False,True,True,37,False,False,True,True,False,True,True,False,False,ANUAL,True,CHEQUE ELECTRONICO,40.2,1525.35,False,DSL,1.34,False
6967-QIQRV,False,M,False,True,True,15,True,False,True,True,False,False,True,True,True,ANUAL,False,CHEQUE ELECTRONICO,101.9,1667.25,False,FIBRA OPTICA,3.396666666666667,True
6968-GMKPR,False,F,False,False,False,55,True,False,True,False,True,True,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,81.55,4509.5,False,FIBRA OPTICA,2.7183333333333333,True
6968-MHOMU,False,M,False,True,False,58,False,False,True,False,False,False,False,True,True,ANUAL,True,TARJETA CREDITO,45.0,2689.35,True,DSL,1.5,False
6968-URWQU,False,M,False,True,False,43,True,False,True,False,False,False,False,True,False,ANUAL,True,CHEQUE POSTAL,56.35,2391.15,False,DSL,1.8783333333333334,True
6969-MVBAI,False,F,True,False,False,9,True,True,True,False,False,True,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,90.1,816.8,False,FIBRA OPTICA,3.003333333333333,True
6972-SNKKW,False,F,False,False,False,6,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,20.0,109.2,False,SIN SUSCRIPCIÓN A INTERNET,0.6666666666666666,False
6974-DAFLI,False,F,False,True,False,55,True,False,False,False,False,False,False,False,False,ANUAL,False,CHEQUE ELECTRONICO,19.7,1140.05,False,SIN SUSCRIPCIÓN A INTERNET,0.6566666666666666,False
6976-BWGLQ,False,F,False,True,True,72,True,True,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,25.2,1787.35,True,SIN SUSCRIPCIÓN A INTERNET,0.84,False
6979-TNDEU,False,F,False,False,False,8,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,19.2,156.85,False,SIN SUSCRIPCIÓN A INTERNET,0.64,False
6979-ZNSFF,True,F,False,False,False,8,True,True,True,False,False,False,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,87.05,762.1,False,FIBRA OPTICA,2.9016666666666664,True
6980-CDGFC,False,F,False,True,False,67,True,False,False,False,False,False,False,False,False,ANUAL,True,TRANSFERENCIA BANCARIA,20.85,1327.4,True,SIN SUSCRIPCIÓN A INTERNET,0.6950000000000001,False
6980-IMXXE,False,F,False,True,True,69,True,False,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,20.2,1412.65,True,SIN SUSCRIPCIÓN A INTERNET,0.6733333333333333,False
6981-TDRFT,False,M,False,True,True,44,False,False,True,False,False,True,True,True,True,ANUAL,True,CHEQUE ELECTRONICO,54.3,2317.1,False,DSL,1.8099999999999998,False
6982-SSHFK,True,M,False,False,False,1,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,44.4,44.4,False,DSL,1.48,True
6982-UQZLY,True,F,True,True,False,1,True,False,False,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,20.85,20.85,False,SIN SUSCRIPCIÓN A INTERNET,0.6950000000000001,False
6985-HAYWX,False,F,False,True,False,26,True,True,True,False,True,False,False,False,False,MENSUAL,False,TRANSFERENCIA BANCARIA,79.3,2015.8,True,FIBRA OPTICA,2.643333333333333,True
6986-IJDHX,True,M,False,True,True,39,True,False,True,False,True,False,False,True,False,MENSUAL,True,CHEQUE POSTAL,86.3,3266.0,False,FIBRA OPTICA,2.8766666666666665,True
6986-IXNDM,False,M,False,False,False,14,True,False,True,False,False,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,92.9,1337.45,False,FIBRA OPTICA,3.0966666666666667,True
6987-XQSJT,True,F,True,False,False,54,True,True,True,False,True,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,79.5,4370.25,False,FIBRA OPTICA,2.65,True
6988-CJEYV,False,M,False,False,False,49,True,True,True,False,True,False,False,True,True,MENSUAL,False,CHEQUE ELECTRONICO,98.7,4920.55,False,FIBRA OPTICA,3.29,True
6990-YNRIO,True,M,False,True,True,65,True,True,True,True,False,True,True,True,True,BIENAL,False,TRANSFERENCIA BANCARIA,108.65,6937.95,True,FIBRA OPTICA,3.621666666666667,True
6992-TKNYO,False,M,False,True,False,38,True,True,True,False,False,True,True,False,True,ANUAL,False,TARJETA CREDITO,69.0,2669.45,True,DSL,2.3,True
6993-OHLXR,True,F,False,False,False,2,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,68.95,119.75,False,FIBRA OPTICA,2.2983333333333333,True
6993-YCOBK,False,M,False,True,True,60,True,True,True,True,False,True,True,True,True,BIENAL,True,CHEQUE ELECTRONICO,110.6,6586.85,False,FIBRA OPTICA,3.6866666666666665,True
6993-YGFJV,False,M,False,True,False,69,True,True,True,True,True,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,112.55,7806.5,True,FIBRA OPTICA,3.7516666666666665,True
6994-FGRHH,False,M,False,True,True,70,True,False,True,False,True,True,True,True,True,ANUAL,True,CHEQUE ELECTRONICO,106.15,7475.1,False,FIBRA OPTICA,3.5383333333333336,True
6994-KERXL,False,M,False,False,False,4,True,False,True,False,False,False,False,False,True,MENSUAL,True,CHEQUE ELECTRONICO,55.9,238.5,False,DSL,1.8633333333333333,True
6994-ORCWG,False,F,False,False,False,14,True,True,True,False,True,False,False,False,False,ANUAL,True,CHEQUE POSTAL,54.25,773.2,False,DSL,1.8083333333333333,True
6996-KNSML,True,F,False,False,False,1,True,False,True,False,False,True,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,74.9,74.9,False,FIBRA OPTICA,2.496666666666667,True
6997-UVGOX,False,M,False,True,True,71,True,False,True,True,True,True,True,True,True,BIENAL,False,TRANSFERENCIA BANCARIA,85.45,6029.9,True,DSL,2.8483333333333336,True
6999-CHVCF,False,M,False,False,False,68,True,True,True,True,True,True,False,False,True,BIENAL,True,TRANSFERENCIA BANCARIA,102.1,7149.35,True,FIBRA OPTICA,3.4033333333333333,True
7000-WCEVQ,True,F,True,False,False,20,True,True,True,False,False,False,False,False,True,MENSUAL,True,CHEQUE POSTAL,61.6,1174.35,False,DSL,2.0533333333333332,True
7005-CCBKV,True,M,False,False,False,6,True,False,True,False,True,False,False,False,True,MENSUAL,True,CHEQUE ELECTRONICO,84.4,556.35,False,FIBRA OPTICA,2.8133333333333335,True
7005-CYUIL,False,F,True,True,False,71,True,False,True,True,True,True,True,True,False,BIENAL,True,CHEQUE ELECTRONICO,99.4,7168.25,False,FIBRA OPTICA,3.3133333333333335,True
7008-LZVOZ,False,M,False,True,True,66,True,True,False,False,False,False,False,False,False,BIENAL,True,TARJETA CREDITO,25.3,1672.35,True,SIN SUSCRIPCIÓN A INTERNET,0.8433333333333334,False
7009-LGECI,False,F,False,False,False,4,True,False,True,True,False,False,False,False,False,MENSUAL,True,TRANSFERENCIA BANCARIA,50.55,235.65,True,DSL,1.6849999999999998,True
7009-PCARS,False,M,False,False,True,55,True,False,False,False,False,False,False,False,False,ANUAL,False,TRANSFERENCIA BANCARIA,19.1,1001.5,True,SIN SUSCRIPCIÓN A INTERNET,0.6366666666666667,False
7010-BRBUU,False,M,False,True,True,72,True,True,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,24.1,1734.65,True,SIN SUSCRIPCIÓN A INTERNET,0.8033333333333333,False
7010-ZMVBF,False,F,False,True,True,18,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,20.45,357.0,False,SIN SUSCRIPCIÓN A INTERNET,0.6816666666666666,False
7011-CVEUC,False,M,False,True,False,25,True,False,True,False,False,False,True,True,True,MENSUAL,True,TARJETA CREDITO,95.7,2338.35,True,FIBRA OPTICA,3.19,True
7013-PSXHK,False,F,False,False,False,40,True,True,True,False,False,True,True,True,True,ANUAL,True,CHEQUE POSTAL,80.75,3208.65,False,DSL,2.691666666666667,True
7014-ZZXAW,False,F,False,True,False,71,True,True,False,False,False,False,False,False,False,BIENAL,True,TARJETA CREDITO,24.25,1732.95,True,SIN SUSCRIPCIÓN A INTERNET,0.8083333333333333,False
7016-BPGEU,True,F,False,False,False,29,False,False,True,False,False,False,False,False,False,MENSUAL,True,TARJETA CREDITO,25.1,712.85,True,DSL,0.8366666666666667,False
7016-NVRIC,False,M,True,True,False,29,True,False,True,True,False,True,False,False,True,ANUAL,False,TRANSFERENCIA BANCARIA,90.1,2656.7,True,FIBRA OPTICA,3.003333333333333,True
7017-VFHAY,False,F,False,True,True,61,True,True,True,True,True,True,True,True,True,BIENAL,False,TARJETA CREDITO,115.1,7008.15,True,FIBRA OPTICA,3.8366666666666664,True
7017-VFULY,False,F,False,True,False,2,True,False,False,False,False,False,False,False,False,MENSUAL,False,TRANSFERENCIA BANCARIA,20.1,43.15,True,SIN SUSCRIPCIÓN A INTERNET,0.67,False
7018-FPXHH,False,M,False,True,True,56,True,False,True,True,True,True,False,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,59.8,3457.45,True,DSL,1.9933333333333332,True
7018-WBJNK,False,M,False,False,True,13,True,False,True,False,False,False,False,True,False,MENSUAL,True,TARJETA CREDITO,78.3,1033.95,True,FIBRA OPTICA,2.61,True
7020-OZKXZ,False,F,True,False,False,9,True,False,True,False,False,True,False,False,False,MENSUAL,False,TARJETA CREDITO,75.5,637.4,True,FIBRA OPTICA,2.5166666666666666,True
7021-XSNYE,False,M,False,True,True,7,False,False,True,True,False,True,True,False,True,BIENAL,False,TARJETA CREDITO,49.65,305.55,True,DSL,1.655,False
7024-OHCCK,True,F,True,False,False,2,True,True,True,False,False,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,93.85,170.85,False,FIBRA OPTICA,3.128333333333333,True
7025-IWFHT,False,M,False,False,False,41,True,False,True,False,True,False,True,True,False,ANUAL,True,CHEQUE ELECTRONICO,89.55,3729.75,False,FIBRA OPTICA,2.985,True
7025-WCBNE,False,M,True,False,False,47,True,True,True,False,True,False,True,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,59.6,2754.0,True,DSL,1.9866666666666668,True
7026-TPCZX,True,M,False,True,True,69,True,False,True,True,True,False,True,True,True,BIENAL,True,TARJETA CREDITO,106.35,7261.75,True,FIBRA OPTICA,3.545,True
7026-YMSBE,False,M,False,False,False,30,True,False,False,False,False,False,False,False,False,ANUAL,False,CHEQUE POSTAL,19.7,625.05,False,SIN SUSCRIPCIÓN A INTERNET,0.6566666666666666,False
7028-DVOIQ,True,M,True,False,False,35,True,True,True,False,False,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,99.05,3395.8,False,FIBRA OPTICA,3.3016666666666667,True
7029-IJEJK,False,F,False,False,False,54,False,False,True,True,False,False,True,False,True,ANUAL,False,TRANSFERENCIA BANCARIA,44.1,2369.7,True,DSL,1.47,False
7029-RPUAV,True,M,True,True,False,17,True,True,True,False,False,True,False,True,True,MENSUAL,True,TARJETA CREDITO,100.45,1622.45,True,FIBRA OPTICA,3.3483333333333336,True
7030-FZTFM,False,M,False,True,True,72,True,True,True,False,True,True,True,True,True,BIENAL,False,TARJETA CREDITO,110.9,7922.75,True,FIBRA OPTICA,3.6966666666666668,True
7030-NJVDP,False,M,False,True,False,24,True,False,True,True,False,False,True,False,True,MENSUAL,True,CHEQUE ELECTRONICO,89.25,2210.2,False,FIBRA OPTICA,2.975,True
7032-LMBHI,False,F,False,False,False,37,True,True,True,True,False,False,False,True,False,ANUAL,False,TRANSFERENCIA BANCARIA,64.65,2347.85,True,DSL,2.1550000000000002,True
7033-CLAMM,False,F,False,True,True,48,True,False,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,20.2,1027.25,True,SIN SUSCRIPCIÓN A INTERNET,0.6733333333333333,False
7036-TYDEC,False,F,False,False,False,69,True,True,True,False,False,True,True,True,True,BIENAL,False,CHEQUE ELECTRONICO,104.0,7028.5,False,FIBRA OPTICA,3.466666666666667,True
7036-ZZKBD,False,M,False,True,False,31,True,False,True,False,False,True,True,False,True,MENSUAL,True,TARJETA CREDITO,66.4,2019.8,True,DSL,2.2133333333333334,True
7037-MTYVW,False,M,False,True,True,38,True,True,True,True,False,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,85.4,3297.0,True,DSL,2.8466666666666667,True
7041-TXQJH,False,F,False,False,False,37,False,False,True,False,False,True,False,False,True,MENSUAL,True,TARJETA CREDITO,40.2,1478.85,True,DSL,1.34,False
